LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
47659-8,"Insulin^2H post dose glucose",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --2 hours post dose glucose",u[IU]/mL,2.21,false,"Insulin^2H post dose glucose:ACnc:Pt:Ser/Plas:Qn:"
30362-8,"Insulin^30M post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --30 minutes post 75 g glucose PO",u[IU]/mL,2.04,false,"Insulin^30M post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
55492-3,"Insulin^30M post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --30 minutes post dose glucose IV",pmol/L,2.27,false,"Insulin^30M post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
27861-4,"Insulin^3H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --3 hours post 75 g glucose PO",u[IU]/mL,2.00,false,"Insulin^3H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
55493-1,"Insulin^3H post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --3 hours post dose glucose IV",pmol/L,2.27,false,"Insulin^3H post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
55497-2,"Insulin^3M post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --3 minutes post dose glucose IV",pmol/L,2.27,false,"Insulin^3M post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
55495-6,"Insulin^45M post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --45 minutes post dose glucose IV",pmol/L,2.27,false,"Insulin^45M post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
27862-2,"Insulin^4H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --4 hours post 75 g glucose PO",u[IU]/mL,2.00,false,"Insulin^4H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
55482-4,"Insulin^4H post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --4 hours post dose glucose IV",pmol/L,2.27,false,"Insulin^4H post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
55494-9,"Insulin^5M post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --5 minutes post dose glucose IV",pmol/L,2.27,false,"Insulin^5M post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
27872-1,"Insulin^6H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.68,ACTIVE,1,Observation,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --6 hours post 75 g glucose PO",u[IU]/mL,2.00,false,"Insulin^6H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
27833-3,"Insulin^7H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.68,ACTIVE,1,Observation,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --7 hours post 75 g glucose PO",u[IU]/mL,2.00,false,"Insulin^7H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
55479-0,"Insulin^7M post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --7 minutes post dose glucose IV",pmol/L,2.27,false,"Insulin^7M post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
58505-9,"C peptide^2.5H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,ug/L,"C peptide [Mass/volume] in Serum or Plasma --2.5 hours post dose glucose",ug/dL,2.32,false,"C peptide^2.5H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
58506-7,"C peptide^2.5H post dose glucose",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"C peptide [Moles/volume] in Serum or Plasma --2.5 hours post dose glucose",nmol/L,2.32,false,"C peptide^2.5H post dose glucose:SCnc:Pt:Ser/Plas:Qn:"
58686-7,"C peptide^2H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"C peptide [Mass/volume] in Serum or Plasma --2 hours post dose glucose",ug/dL,2.32,false,"C peptide^2H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
47588-9,"C peptide^2H post dose glucose",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,nmol/L,"C peptide [Moles/volume] in Serum or Plasma --2 hours post dose glucose",nmol/L,2.21,false,"C peptide^2H post dose glucose:SCnc:Pt:Ser/Plas:Qn:"
58508-3,"C peptide^3.5H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,ug/L,"C peptide [Mass/volume] in Serum or Plasma --3.5 hours post dose glucose",ug/dL,2.32,false,"C peptide^3.5H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
58509-1,"C peptide^3.5H post dose glucose",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"C peptide [Moles/volume] in Serum or Plasma --3.5 hours post dose glucose",nmol/L,2.32,false,"C peptide^3.5H post dose glucose:SCnc:Pt:Ser/Plas:Qn:"
58512-5,"C peptide^4.5H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,ug/L,"C peptide [Mass/volume] in Serum or Plasma --4.5 hours post dose glucose",ug/dL,2.32,false,"C peptide^4.5H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
58513-3,"C peptide^4.5H post dose glucose",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,nmol/L,"C peptide [Moles/volume] in Serum or Plasma --4.5 hours post dose glucose",nmol/L,2.32,false,"C peptide^4.5H post dose glucose:SCnc:Pt:Ser/Plas:Qn:"
47592-1,"C peptide^5M post dose glucose",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,nmol/L,"C peptide [Moles/volume] in Serum or Plasma --5 minutes post dose glucose",nmol/L,2.21,false,"C peptide^5M post dose glucose:SCnc:Pt:Ser/Plas:Qn:"
58528-1,"Corticotropin^1.5H post dose glucose",MCnc,Pt,Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pg/mL,"Corticotropin [Mass/volume] in Plasma --1.5 hours post dose glucose",pg/mL,2.32,false,"Corticotropin^1.5H post dose glucose:MCnc:Pt:Plas:Qn:"
58529-9,"Corticotropin^1.5H post dose glucose",SCnc,Pt,Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,pmol/L,"Corticotropin [Moles/volume] in Plasma --1.5 hours post dose glucose",pmol/L,2.32,false,"Corticotropin^1.5H post dose glucose:SCnc:Pt:Plas:Qn:"
47771-1,"Somatotropin^3H post dose glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mIU/L,"Somatotropin [Units/volume] in Serum or Plasma --3 hours post dose glucose PO",m[IU]/L,2.21,false,"Somatotropin^3H post dose glucose PO:ACnc:Pt:Ser/Plas:Qn:"
1635-2,"Somatotropin^pre 1 g/kg glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --pre 1 g/kg glucose PO",ng/mL,1.0,false,"Somatotropin^pre 1 g/kg glucose PO:MCnc:Pt:Ser/Plas:Qn:"
40309-7,"Somatotropin^pre or post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --pre or post dose glucose",ng/mL,2.15,false,"Somatotropin^pre or post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
55507-8,"Somatotropin^2H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --2 hours post dose glucose",ng/mL,2.27,false,"Somatotropin^2H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
47769-5,"Somatotropin^30M post dose glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mIU/L,"Somatotropin [Units/volume] in Serum or Plasma --30 minutes post dose glucose PO",m[IU]/L,2.21,false,"Somatotropin^30M post dose glucose PO:ACnc:Pt:Ser/Plas:Qn:"
1500-8,"Glucose^1H post 0.05-0.15 U insulin/kg IV post 12H CFst",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1 hour post 0.05-0.15 U insulin/kg IV post 12H CFst",mg/dL,1.0,false,"Glucose^1H post 0.05-0.15 U insulin/kg IV post 12H CFst:MCnc:Pt:Ser/Plas:Qn:"
62855-2,"PhenX measure - oral glucose tolerance test",-,Pt,^Patient,-,PhenX,PANEL.PHENX,2.46,DEPRECATED,2,,,,"Deprecated PhenX measure - oral glucose tolerance test",,2.36,false,"PhenX measure - oral glucose tolerance test:-:Pt:^Patient:-:PhenX"
81324-6,"Glucose tolerance 2H gestational panel",-,-,Ser/Plas,-,,PANEL.CHEM,2.56,ACTIVE,1,Order,,,"Glucose tolerance 2 hours gestational panel - Serum or Plasma",,2.56,true,"Glucose tolerance 2H gestational panel:-:-:Ser/Plas:-:"
1493-6,"Glucose^1.5H post 0.05-0.15 U insulin/kg IV post 12H CFst",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1.5 hours post 0.05-0.15 U insulin/kg IV 12 hours fasting",mg/dL,1.0,false,"Glucose^1.5H post 0.05-0.15 U insulin/kg IV post 12H CFst:MCnc:Pt:Ser/Plas:Qn:"
25705-5,"Ketones^1H post 50 g glucose PO",PrThr,Pt,Urine,Ord,,CHAL,2.56,ACTIVE,1,Observation,,,"Ketones [Presence] in Urine --1 hour post 50 g glucose PO",,2.00,false,"Ketones^1H post 50 g glucose PO:PrThr:Pt:Urine:Ord:"
16985-4,"Hydrogen/Expired gas^1.5H post dose glucose",VFr,Pt,"Exhl gas",Qn,,CHAL,2.42,ACTIVE,1,Observation,,%,"Hydrogen/Expired gas [Volume Fraction] in Exhaled gas --1.5 hours post dose glucose",%,1.0l,false,"Hydrogen/Expired gas^1.5H post dose glucose:VFr:Pt:Exhl gas:Qn:"
47658-0,"Insulin^1.5H post dose glucose",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --1.5 hours post dose glucose",u[IU]/mL,2.21,false,"Insulin^1.5H post dose glucose:ACnc:Pt:Ser/Plas:Qn:"
55485-7,"Insulin^1H post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --1 hour post dose glucose IV",pmol/L,2.27,false,"Insulin^1H post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
13609-3,"Insulin^2.5H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --2.5 hours post 75 g glucose PO",ug/L,1.0k,false,"Insulin^2.5H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
27860-6,"Insulin^2H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --2 hours post 75 g glucose PO",u[IU]/mL,2.00,false,"Insulin^2H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
55496-4,"Insulin^2H post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --2 hours post dose glucose IV",pmol/L,2.27,false,"Insulin^2H post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
102076-7,"Insulin^3.5H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.75,ACTIVE,1,Both,,uIU/mL,"Insulin [Units/volume] in Serum or Plasma --3.5 hours post 75 g glucose PO",u[IU]/mL,2.75,false,"Insulin^3.5H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
9307-0,"Insulin^30M post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --30 minutes post 75 g glucose PO",ug/L,1.0i,false,"Insulin^30M post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
1567-7,"Insulin^3H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --3 hours post 75 g glucose PO",ug/L,1.0,false,"Insulin^3H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
72900-4,"Insulin^3H post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.44,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --3 hours post 75 g glucose PO",pmol/L,2.44,false,"Insulin^3H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
72604-2,"Insulin^4.5H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.42,ACTIVE,1,Observation,,uIU/mL,"Insulin [Units/volume] in Serum or Plasma --4.5 hours post 75 g glucose PO",u[IU]/mL,2.42,false,"Insulin^4.5H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
1568-5,"Insulin^4H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --4 hours post 75 g glucose PO",ug/L,1.0,false,"Insulin^4H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
1569-3,"Insulin^5H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --5 hours post 75 g glucose PO",ug/L,1.0,false,"Insulin^5H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
9339-3,"Insulin^6H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --6 hours post 75 g glucose PO",ug/L,1.0i,false,"Insulin^6H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
10833-2,"Insulin^7H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --7 hours post 75 g glucose PO",ug/L,1.0j-a,false,"Insulin^7H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
58494-6,"C peptide^1.5H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,ug/L,"C peptide [Mass/volume] in Serum or Plasma --1.5 hours post dose glucose",ug/dL,2.32,false,"C peptide^1.5H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
47583-0,"C peptide^1.5H post dose glucose",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,nmol/L,"C peptide [Moles/volume] in Serum or Plasma --1.5 hours post dose glucose",nmol/L,2.21,false,"C peptide^1.5H post dose glucose:SCnc:Pt:Ser/Plas:Qn:"
58503-4,"C peptide^1H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"C peptide [Mass/volume] in Serum or Plasma --1 hour post dose glucose",ug/dL,2.32,false,"C peptide^1H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
47586-3,"C peptide^1H post dose glucose",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Both,,nmol/L,"C peptide [Moles/volume] in Serum or Plasma --1 hour post dose glucose",nmol/L,2.21,false,"C peptide^1H post dose glucose:SCnc:Pt:Ser/Plas:Qn:"
101977-7,"Cortisol, glucose and somatotropin post glucagon stimulation panel",-,Pt,Ser/Plas,-,,PANEL.CHAL,2.77,ACTIVE,1,Order,,,"Cortisol, glucose and somatotropin post glucagon stimulation panel - Serum or Plasma",,2.75,true,"Cortisol, glucose and somatotropin post glucagon stimulation panel:-:Pt:Ser/Plas:-:"
101980-1,"Glucose, somatotropin and cortisol post insulin administration",-,Pt,Ser/Plas,-,,PANEL.CHAL,2.76,ACTIVE,1,Order,,,"Glucose, somatotropin and cortisol post insulin administration in Serum or Plasma",,2.75,true,"Glucose, somatotropin and cortisol post insulin administration:-:Pt:Ser/Plas:-:"
47761-2,"Somatotropin^1H post dose glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mIU/L,"Somatotropin [Units/volume] in Serum or Plasma --1 hour post dose glucose PO",m[IU]/L,2.21,false,"Somatotropin^1H post dose glucose PO:ACnc:Pt:Ser/Plas:Qn:"
46406-5,"Somatotropin^30M post 1 g/kg glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --30 minutes post 1 g/kg glucose PO",ng/mL,2.19,false,"Somatotropin^30M post 1 g/kg glucose PO:MCnc:Pt:Ser/Plas:Qn:"
55510-2,"Somatotropin^1.5H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --1.5 hours post dose glucose",ng/mL,2.27,false,"Somatotropin^1.5H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
47765-3,"Somatotropin^2H post dose glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mIU/L,"Somatotropin [Units/volume] in Serum or Plasma --2 hours post dose glucose PO",m[IU]/L,2.21,false,"Somatotropin^2H post dose glucose PO:ACnc:Pt:Ser/Plas:Qn:"
1632-9,"Somatotropin^3H post 1 g/kg glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --3 hours post 1 g/kg glucose PO",ng/mL,1.0,false,"Somatotropin^3H post 1 g/kg glucose PO:MCnc:Pt:Ser/Plas:Qn:"
55508-6,"Somatotropin^1H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --1 hour post dose glucose",ng/mL,2.27,false,"Somatotropin^1H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
104875-0,"Hematocrit^30M post dose glucose",VFr,Pt,Bld,Qn,,HEM/BC,2.78,ACTIVE,1,Both,,%,"Hematocrit [Volume Fraction] of Blood --30 minutes post dose glucose",%,2.78,false,"Hematocrit^30M post dose glucose:VFr:Pt:Bld:Qn:"
104880-0,"Hematocrit^3H post dose glucose",VFr,Pt,Bld,Qn,,HEM/BC,2.78,ACTIVE,1,Both,,%,"Hematocrit [Volume Fraction] of Blood --3 hours post dose glucose",%,2.78,false,"Hematocrit^3H post dose glucose:VFr:Pt:Bld:Qn:"
104873-5,"Glucose dumping syndrome panel",-,Pt,Ser/Plas/Bld,-,,PANEL.HEM/BC,2.78,ACTIVE,1,Order,,,"Glucose dumping syndrome panel - Serum, Plasma or Blood",,2.78,true,"Glucose dumping syndrome panel:-:Pt:Ser/Plas/Bld:-:"
3099-9,"Uridine diphosphate glucose-4-Epimerase",CCnc,Pt,Plas,Qn,,CHEM,2.68,ACTIVE,1,Both,,"arb U/L","Uridine diphosphate glucose-4-Epimerase [Enzymatic activity/volume] in Plasma",U/L,1.0,false,"Uridine diphosphate glucose-4-Epimerase:CCnc:Pt:Plas:Qn:"
55483-2,"Insulin^1.5H post dose glucose IV",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --1.5 hours post dose glucose IV",pmol/L,2.27,false,"Insulin^1.5H post dose glucose IV:SCnc:Pt:Ser/Plas:Qn:"
27830-9,"Insulin^1H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --1 hour post 75 g glucose PO",u[IU]/mL,2.00,false,"Insulin^1H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
1561-0,"Insulin^1H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --1 hour post 75 g glucose PO",ug/L,1.0,false,"Insulin^1H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
72902-0,"Insulin^1H post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.44,ACTIVE,1,Both,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --1 hour post 75 g glucose PO",pmol/L,2.44,false,"Insulin^1H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
1564-4,"Insulin^2H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --2 hours post 75 g glucose PO",ug/L,1.0,false,"Insulin^2H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
72901-2,"Insulin^2H post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.44,ACTIVE,1,Observation,,pmol/L,"Insulin [Moles/volume] in Serum or Plasma --2 hours post 75 g glucose PO",pmol/L,2.44,false,"Insulin^2H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
47750-5,"Somatotropin^1.5H post dose glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mIU/L,"Somatotropin [Units/volume] in Serum or Plasma --1.5 hours post dose glucose PO",m[IU]/L,2.21,false,"Somatotropin^1.5H post dose glucose PO:ACnc:Pt:Ser/Plas:Qn:"
1628-7,"Somatotropin^1H post 1 g/kg glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --1 hour post 1 g/kg glucose PO",ng/mL,1.0,false,"Somatotropin^1H post 1 g/kg glucose PO:MCnc:Pt:Ser/Plas:Qn:"
46405-7,"Somatotropin^30M pre 1 g/kg glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --30 minutes pre 1 g/kg glucose PO",ng/mL,2.19,false,"Somatotropin^30M pre 1 g/kg glucose PO:MCnc:Pt:Ser/Plas:Qn:"
1630-3,"Somatotropin^2H post 1 g/kg glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --2 hours post 1 g/kg glucose PO",ng/mL,1.0,false,"Somatotropin^2H post 1 g/kg glucose PO:MCnc:Pt:Ser/Plas:Qn:"
104876-8,"Hematocrit^1H post dose glucose",VFr,Pt,Bld,Qn,,HEM/BC,2.78,ACTIVE,1,Both,,%,"Hematocrit [Volume Fraction] of Blood --1 hour post dose glucose",%,2.78,false,"Hematocrit^1H post dose glucose:VFr:Pt:Bld:Qn:"
104879-2,"Hematocrit^2.5H post dose glucose",VFr,Pt,Bld,Qn,,HEM/BC,2.78,ACTIVE,1,Both,,%,"Hematocrit [Volume Fraction] of Blood --2.5 hours post dose glucose",%,2.78,false,"Hematocrit^2.5H post dose glucose:VFr:Pt:Bld:Qn:"
104878-4,"Hematocrit^2H post dose glucose",VFr,Pt,Bld,Qn,,HEM/BC,2.78,ACTIVE,1,Both,,%,"Hematocrit [Volume Fraction] of Blood --2 hours post dose glucose",%,2.78,false,"Hematocrit^2H post dose glucose:VFr:Pt:Bld:Qn:"
79469-3,"Uridine diphosphate glucose-4-Epimerase",CCnt,Pt,RBC,Qn,,CHEM,2.54,ACTIVE,1,Both,,"U/g Hb","Uridine diphosphate glucose-4-Epimerase [Enzymatic activity/mass] in Red Blood Cells",U/g{Hb},2.54,false,"Uridine diphosphate glucose-4-Epimerase:CCnt:Pt:RBC:Qn:"
27834-1,"Insulin^1.5H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mIU/mL;uIU/mL,"Insulin [Units/volume] in Serum or Plasma --1.5 hours post 75 g glucose PO",u[IU]/mL,2.00,false,"Insulin^1.5H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
27940-6,"Insulin^1.5H post 75 g glucose PO",ACnc,Pt,Ser/Plas,Qn,,CHAL,2.40,DEPRECATED,1,,,mU/mL;mcU/mL,"Deprecated Insulin [Units/volume] in Serum or Plasma --1.5 hours post 75 g glucose PO",u[IU]/mL,2.00,false,"Insulin^1.5H post 75 g glucose PO:ACnc:Pt:Ser/Plas:Qn:"
13608-5,"Insulin^1.5H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,ug/L,"Insulin [Mass/volume] in Serum or Plasma --1.5 hours post 75 g glucose PO",ug/L,1.0k,false,"Insulin^1.5H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
46407-3,"Somatotropin^1.5H post 1 g/kg glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.40,ACTIVE,1,Observation,,ug/L;ng/mL,"Somatotropin [Mass/volume] in Serum or Plasma --1.5 hours post 1 g/kg glucose PO",ng/mL,2.19,false,"Somatotropin^1.5H post 1 g/kg glucose PO:MCnc:Pt:Ser/Plas:Qn:"
